clade_name	CD001	CD002	CD003	CD004	CD005	CD006	CD007	CD008	CD009	CD010	CD011	CD012	CD013	CD014	CD015	CD016	CD017	CD018	CD019	CD020	CD021	CD022	CD023	CD024	CD025	CD026	CD028	CD029	CD030	CD031	CD032	CD033	CD034	CD035	CD036	CD037	CD038	CD039	CD040	CD041	CD042	CD043	CD044	CD045	CD046	CD047	CD048	CD049	CD050	CD051	CD052	CD053	CD054	CD055	CD056	CD057	CD059	CD060	CD061	CD062	CD063	CD064	CD065	CD066	CD067	CD068	CD069	CD070	CD071	CD072	CD073	CD074	CD075	CD076	CD078	CD079	CD080	CD081	CD082	CD083	CD084	CD085	CD086	CD087	CD088	CD089	CD090	CD091	CD092	CD093	CD094	CD095	CD096	CD097	CD098	CD099	CD100	CD101	CD102	CD103	CD105	CD106	CD107	CD108	CD109	CD112	CD113	CD114	CD115	CD116	CD118	CD119	CD120	CD121	CD122	CD123	CD124	CD125	CD126	CD127	CD128	CD129	CD130	CD131	CD132	CD133	CD134	CD135	CD136	CD137	CD138	CD139	CD140	CD141	CD142	CD143	CD144	CD145	CD146	CD147	CD151	CD153	CD154	CD155	CD156	CD157	CD158	CD159	CD161	CD162	CD163	CD164	CD167	CD168	CD169	CD171	CD172	CD173	CD174	CD175	CD180	CD181	CD182	CD183	CD184
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium	0.0	2.62378	1.96252	3.24168	0.94708	0.0	0.11691	0.0	0.42757	0.0	0.0	0.0	0.66632	1.75444	0.3664	0.0	2.5758	0.17202	0.0	0.0591	1.24147	0.01241	0.0	0.0	0.0	0.0	0.0	0.16341	0.0	0.0	3.09199	0.0	0.01745	0.03219	0.00638	0.0	1.72842	1.72906	0.08373	0.0	0.23728	0.29496	3.77263	0.0	2.09179	0.0	0.0	0.0	0.37669	0.0	1.03419	1.565	0.0	0.20096	0.63099	0.18563	0.0	2.8479	4.74522	0.39173	0.00151	0.0	0.49545	0.15613	0.22257	0.65139	1.59442	0.37793	0.61229	0.14507	0.0	1.08928	0.0	0.0	0.0	0.05504	0.0	0.00488	0.0	1.66401	0.3662	0.0	0.0398	0.0	0.58882	0.0	0.85768	0.09379	0.21893	0.14827	0.4375	0.0	0.03459	1.29592	0.6444	0.0	0.07441	0.30184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02279	0.27335	0.0	0.0	0.47289	0.0	14.65083	0.0	0.0	0.23578	2.58556	0.0	0.06125	0.25905	0.0	0.0	0.1363	0.46881	0.0	3.50872	0.91421	0.52211	0.096	0.0	0.85911	0.47401	1.13799	0.23797	0.29523	0.42484	0.01037	0.0	0.0191	0.46407	0.97699	0.0	0.54151	0.14224	0.0	0.25597	0.06805	0.0301	0.0	1.0056	0.0	1.8434	0.04415	0.1539	0.0	0.0	1.20422	0.05322	0.0	0.0	0.32315	9.06279	0.7936	0.78938	0.94645
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	0.0	2.51218	0.08216	9.38079	0.64574	0.0	0.0	0.15463	0.0	0.59743	0.0	0.0626	45.80569	0.0	0.82713	0.0	11.18106	0.0	0.50493	0.03925	1.35801	2.49493	0.0	0.0	0.0	0.0	0.0	2.94634	0.0	0.66188	0.0	0.50166	4.77702	0.28313	0.00713	0.0	0.23799	13.48411	1.60214	0.0	7.45641	13.28075	1.45944	0.0	4.88778	0.00029	0.0	0.0	18.6741	0.0	3.84376	5.60626	0.01074	1.12767	9.98796	13.35562	0.10188	0.0	0.0	2.23638	2.58772	0.2102	5.28274	1.69411	0.36983	1.85578	0.0	0.00082	3.19555	0.0	0.0	12.64981	0.0	0.0	4.66326	18.93759	2.49862	0.01605	1.37497	52.25172	0.0	3.62102	11.49341	0.0	0.0	0.0	3.11536	7.09877	2.89829	0.77526	0.00151	0.00236	0.0	5.04976	18.9199	0.0	6.51587	4.47892	15.54557	3.85743	1.50889	3.05069	2.18172	0.0	0.0	9.91058	0.0	5.36336	0.0	2.86411	0.0	0.0	0.0	5.10435	0.0	1.38006	3.60763	5.46668	0.0	0.0	0.0	0.0	0.76484	2.66565	0.0	0.0	0.08103	2.04592	0.0	0.0	0.0	0.0	0.0	23.93882	3.78196	0.0	8.68585	3.04433	0.0	2.8505	0.89446	1.81488	4.80535	1.08934	0.0	2.08953	0.0	0.0	11.79629	2.92992	0.0	0.0	0.0	0.0	12.60947	0.0	0.57137	2.95553	24.14499	2.89579	3.35009	22.43481	2.9544	0.0	5.35081
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides	0.0	1.70341	3.58114	0.35811	0.54343	0.0	0.34785	0.0	2.92492	0.0	0.0	0.62948	1.37516	2.2079	6.15876	0.0	1.86674	0.01108	0.0	4.34198	2.15771	0.09733	1.09958	0.00602	0.0	0.0	0.0	1.09411	0.0	0.35891	0.06563	0.07287	3.06715	0.11385	1.49704	0.0	0.66681	0.19413	5.01747	0.03256	0.47333	0.09791	0.84373	15.09401	5.80078	4.27281	0.0	0.0	1.22898	0.0	1.20407	4.45841	0.76942	0.0	0.45285	0.30895	1.87358	0.0	0.68201	0.68307	0.9657	0.84391	3.31666	3.35838	1.02662	1.74043	0.0	1.81329	1.32053	1.00588	4.12421	0.25668	0.0	0.0	0.0	1.63433	2.07977	8.99433	0.9693	0.89181	1.31207	0.18013	0.88307	0.0	0.31392	0.58069	0.83878	0.15942	0.50663	0.4641	0.2862	9.09912	0.49882	0.44866	0.6736	0.0	2.22057	1.08135	0.78176	12.01467	1.06942	1.82347	0.84978	0.13462	0.0	0.1222	0.06947	0.50428	0.0	0.19599	4.37109	0.0	0.30697	7.1173	0.0	1.375	0.43786	0.20047	0.83262	6.09158	2.19457	0.0	0.11704	0.42782	10.62845	2.97572	3.45862	1.00965	7.87	0.00722	0.0	0.04009	6.09334	4.20349	1.38737	0.16488	2.60348	1.03796	0.07384	1.24358	9.42903	3.58502	1.57285	3.09133	1.61569	5.79557	0.77143	0.70487	0.24733	0.99069	0.0	1.30477	0.0	0.26387	0.81623	2.54477	0.99256	0.29779	0.0	2.4364	0.22479	0.12184	0.05	0.37869	0.0203
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	0.0	1.37245	0.51169	15.24392	0.17864	0.42156	0.36113	7.42376	0.0	0.0	0.0	1.49097	0.0	1.43428	0.2133	0.0	6.61751	0.05945	0.24613	0.77465	0.0	1.80164	0.0	0.0	0.0	0.0	0.0	5.65779	0.16152	0.73173	10.25984	0.93978	0.10803	1.18974	2.00365	1.95541	0.77236	3.10327	0.90678	0.0029	1.07818	8.13737	2.17679	0.0	0.75315	0.0	0.0	0.01495	0.0	0.0	1.41154	0.77081	2.74727	0.0	3.94047	0.78693	0.3192	1.10238	1.09295	0.69352	3.83218	0.96859	0.49212	0.6078	2.35371	1.50094	0.0	0.0	0.75155	0.55703	0.44786	0.75661	0.0	0.0	0.0	1.41351	2.85075	0.0	0.56801	0.0	1.14831	4.82352	0.66548	0.0	4.68072	0.0	5.56014	13.83611	2.54681	0.0	0.4639	0.0	2.77802	4.72035	0.0	0.0	0.42366	2.11243	0.78099	0.0	1.26734	0.34848	2.42497	0.0	0.0	4.70455	0.0	0.29092	0.0	3.49516	0.0	0.96306	5.89373	0.51746	0.0	0.63022	2.39057	1.74108	2.07645	0.03825	10.33391	0.0	1.7195	0.0	0.0	0.0	1.09963	0.83759	0.0	0.0	3.87501	9.89382	0.0	3.36466	0.6111	0.0	6.27946	4.31358	0.0	5.72037	0.59021	0.73034	2.5511	0.63496	2.08421	1.42717	16.78116	16.71207	4.28448	6.31257	0.0	0.0	1.24431	3.01777	1.41536	0.0	1.53249	0.29309	0.23819	2.1191	1.43591	0.66855	37.79505	1.05182	1.0663
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	0.0	1.32743	1.72366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18562	0.0	0.0	0.88496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36663	0.0	0.0	1.03389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00631	0.0	0.0	0.07262	0.0	0.0	0.00594	0.29635	0.0	0.48803	0.0	0.0	0.0	1.30888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	0.0	0.9777	1.9081	0.7698	3.66133	1.64137	1.0821	7.2872	1.60349	0.19984	9.28054	9.46241	3.54792	17.66208	0.35776	0.0	7.85455	0.30838	0.0	0.34815	2.72664	1.09142	3.0906	3.74803	0.0	31.0426	20.25693	10.62043	0.27151	0.11354	33.89688	15.56778	3.11472	18.31632	0.58174	5.37008	18.51418	3.9767	2.1432	0.0	14.24616	4.77054	10.93277	2.04495	2.42115	23.83711	8.88336	7.88443	10.45173	0.20997	1.16138	2.8743	6.91043	0.44929	1.3129	0.40676	3.17014	1.64532	14.51535	1.54468	1.71254	0.17767	2.21667	3.41602	0.20115	1.70962	16.26981	1.21119	4.71102	4.21127	0.69059	25.45102	0.38863	5.48096	0.62504	1.69038	15.43204	0.0	0.39206	3.49347	12.14619	8.56821	3.2354	3.35752	22.12388	1.25278	5.93439	4.73038	3.80269	12.90864	0.37696	5.91631	0.72353	1.11975	1.60254	3.10668	0.99773	2.52605	2.2714	1.82065	0.50164	2.44047	3.64222	4.52244	8.98689	3.01925	24.03622	1.12679	3e-05	1.60657	41.29721	12.30734	7.76191	0.40045	0.0	0.29478	5.27513	0.5355	6.87574	0.10815	9.01724	10.24407	1.70635	4.74537	20.87818	14.74142	2.32512	2.00719	27.08738	8.05724	1.97815	20.39346	15.16271	11.92007	1.66698	30.95404	20.57902	2.49517	1.08961	37.71024	1.08793	1.56956	9.26965	0.86409	6.9652	1.79246	25.26749	25.24971	2.24702	1.03171	0.02146	17.74512	16.69798	3.77756	2.58753	1.71839	18.91702	0.99402	16.34497	0.83539	9.5694	9.97142	14.49158	14.78029	18.71202
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	0.0	0.73521	1.50629	0.0	0.0	0.0	0.68467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3057	0.0	0.0	0.0	0.0	0.0	0.20956	0.0	0.0	0.0	0.0	0.0	0.0	0.14771	0.0	0.00183	0.0	0.0	0.0	0.0	0.0	0.0	0.01306	0.0	0.0	0.0	0.05994	0.0	0.0	0.0	0.27367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01127	0.06675	0.0	0.0	0.0	0.33018	0.0	0.00451	0.0	0.72089	0.04457	0.45216	0.0	0.0	0.01073	0.0	0.0	0.0	0.0	0.0	0.0	0.03027	0.0	0.0	0.04539	0.0	0.69402	0.0	0.0	0.0	0.0	0.0	0.00218	0.00969	0.0	0.0	0.00394	0.0	0.06742	0.0	0.00315	0.0	2.43723	0.4885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52118	0.08011	0.0	0.09885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02023	0.02711	0.0	0.0	0.0	0.0	0.0	0.0	0.00282	0.0	0.0	0.25872	0.0	0.0	1.13373	0.2962	0.0	0.12715	0.0	0.20795	0.0	0.0	0.0	0.00991	0.0	0.0	0.0	0.0	0.0	0.0	0.0484	0.08452	0.0	0.01584	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium	0.0	0.70429	2.49522	0.28303	0.3085	5.73317	0.0157	0.04358	0.48938	0.00589	2.40424	0.7893	0.36661	0.72706	0.10922	0.0	12.41212	0.72084	0.27798	0.96187	0.06364	0.0	0.68914	0.0	0.0	7.24203	0.09752	0.03847	0.32374	0.17237	0.89708	0.42418	0.10233	0.44822	0.31307	0.0365	0.08289	2.93553	0.51109	0.0	0.73746	0.13025	0.0	4.25052	0.24821	1.70328	0.0	4.10491	0.0025	0.0	0.22793	0.59662	0.03393	0.02138	0.01602	0.51653	0.10261	1.66082	1.16133	0.11862	0.13382	0.00163	0.02567	0.15332	0.06691	0.00728	23.86023	0.0	0.0	1.0579	0.23978	0.10282	0.0	3.70086	0.13614	0.00284	2.045	0.65199	0.06914	0.49246	0.78639	0.01501	0.33902	0.51484	4.02661	0.82323	0.01603	0.0	0.0	0.04225	0.05614	4.12056	0.12075	0.05695	0.34571	8.45451	0.16836	0.247	0.94426	0.62398	0.00159	0.20691	0.0	0.0	0.0	0.23024	0.15965	1.21907	0.0	0.00178	0.44829	0.28164	0.05998	0.02737	0.0	0.00111	0.60678	0.11715	0.11802	0.24524	0.0296	16.86468	0.09868	0.39642	2.74764	2.2002	0.28793	0.11487	0.0414	0.00599	0.01478	0.0005	0.0	0.01717	0.07828	0.96609	0.02451	0.0	0.51114	0.47087	0.03983	0.081	9.0173	0.05945	0.16251	0.00995	0.34944	0.32836	0.0	0.0	0.0	0.0851	0.03649	0.01136	0.1116	0.0	0.32114	0.0	0.01477	0.00709	0.0	1.74253	0.0	0.0309	0.0748
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	0.0	0.63675	0.36882	8.8187	0.3861	0.0	6.31781	1.49193	0.0	1.69876	0.0	0.30848	0.0	0.0	0.42508	0.0	0.09835	0.0	0.0	0.25885	4.20911	20.91554	6.87745	0.0	0.0	0.57687	0.0	0.00025	0.94045	1.54833	0.14987	0.00432	1.62444	0.0018	1.27622	8.32538	0.44133	2.26904	3.00549	0.0	0.74054	0.06151	0.0	0.0	0.01724	0.0	0.0	0.0	0.0	0.0	18.09125	5.19775	10.46518	8e-05	5.57527	0.01203	0.04712	2.42024	5.90015	0.33154	0.0	1.63176	1.26375	1.58691	0.32325	2.79482	0.0	0.0	10.36814	0.05485	1.29298	0.0	0.0	0.37196	0.34263	0.0	0.7667	0.04879	3.69331	0.0	0.0	0.0	0.15268	17.55826	0.0	1.41943	8.24275	0.25799	0.00086	0.01098	14.71132	0.0782	5.56711	2.27159	0.0	0.06301	0.10795	8.72209	0.17716	0.0	4.09985	4.17727	0.77528	0.0	0.0	0.27497	0.0	1.88583	0.0	5.58726	0.0	0.08988	0.77886	1.53919	0.0	0.27095	0.20932	1.76482	1.50165	0.0	0.01581	0.0	0.51067	0.28707	0.0	0.0	0.24486	7.5354	0.0	0.0	5.28566	0.02585	0.0	0.0	0.07053	1.19664	0.74932	0.8851	0.0	0.01436	1.59034	2.41185	0.0	0.17371	0.0	0.33768	0.0	0.0	1.43734	2.5205	0.0	1.91878	0.0	0.0	1.45041	0.0	0.04448	2.54437	0.12532	8.21363	1.18814	0.0	1.97346	1.00235	1.08687
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	0.0	0.62314	0.13155	0.0	0.00615	0.0	0.0	0.0	0.0	0.09264	0.0	0.0	0.0	0.0	0.03581	0.0	0.01236	0.06309	0.0	0.03057	0.00152	0.0	0.02081	0.0	0.0	0.0	0.01752	0.0	0.00123	0.0	0.0	0.0	0.0	0.0	0.0088	0.03255	0.00129	0.0	0.0	0.0	0.06202	0.0	0.0	0.0	0.0048	0.11835	0.0	0.01325	0.0	0.0	0.0	0.0065	0.0	0.0	0.0	0.01837	0.0	0.0	0.01546	0.0	0.01651	0.00191	0.11967	0.00274	0.2684	0.03207	0.00631	0.0	0.0	0.00074	0.12525	0.0	0.0	0.0	0.0	0.0	0.05002	0.0	0.01738	0.0	0.00072	0.0	0.08327	0.04411	0.0	0.0	0.0	0.0	0.0	0.00122	0.0	0.0	0.01412	0.0	0.07076	0.0	0.0489	0.00887	0.0	0.06307	0.0	0.02136	0.0	0.0	0.0	0.0	0.0	0.16856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01778	0.0	0.0004	0.01135	0.08014	0.0	0.396	0.0	0.0	0.0	0.0	0.02454	0.00206	0.0	0.0	0.0	0.0	0.0	0.0	0.00259	0.45956	0.0	0.0	0.0	0.0	0.07125	0.06383	0.02411	0.0	0.0291	0.0	0.0	0.0	0.00031	0.02328	0.0	0.0	0.0	0.0	0.0	0.0	0.06744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium	0.0	0.54893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter	0.0	0.53229	0.15826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12058	0.0	0.0	0.00226	0.0	0.0	0.10573	0.0	0.0	0.0	0.0	0.0	0.0	0.0295	0.0	0.12247	0.0	0.0	0.0	0.0	0.0689	0.20364	0.0	0.0	0.05335	0.0	0.0	0.0	0.0	0.08552	0.18069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0283	0.45259	0.00247	0.0	0.12185	0.0889	0.17624	0.04609	0.0	0.0	0.00592	0.0	0.0	0.0	0.0	0.0	0.0	0.00085	0.0	0.43212	0.0	0.0	0.25583	0.0	0.12764	0.0	0.0	0.0	0.0	0.11571	0.0	0.0	0.0	0.26656	0.03264	0.0	0.02556	0.0	0.14445	0.0597	0.13549	0.0	0.00152	0.0	0.0	0.0	0.0	0.0	0.0	0.52566	0.0	0.0	0.0	0.0	0.0	0.00831	0.0	0.07951	0.02302	0.0	0.19843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34313	0.00395	0.0	0.0	0.0	0.0	0.0	0.0	0.12039	0.0	0.0	0.0	0.0	0.0	1.17806	0.02074	0.0	0.24951	0.0	0.47228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00763	0.0	0.0	0.01786	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas	0.0	0.36856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45702	0.0	0.0	0.0	0.0	0.0	0.01121	0.0	0.0	0.0	0.0	0.0	0.00489	13.94412	0.01642	4.62462	0.0	0.0	0.0	0.0	0.0	0.50058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77055	0.0	0.0	0.0	0.02502	0.0	0.0	0.0	0.0	0.0	0.98348	0.04795	0.0	0.0	0.0	0.54864	0.0	0.0	0.0	0.0	0.0	1.82055	0.0	0.0	0.01461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.78457	0.11891	0.0	0.0	0.0	0.0	0.0	0.0	0.06121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.12888	18.84787	28.45902	0.0	0.0	0.0	0.0	0.0	0.0	0.77935	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	0.0	0.36442	5.61122	1.90717	1.32887	73.12024	11.55637	68.98889	0.00581	3.8158	9.76036	9.53672	3.9732	33.97605	10.00686	0.32607	4.24288	0.02113	0.0	10.40569	1.10079	16.08743	0.19354	22.80216	0.0	0.2014	0.01521	6.95027	0.45137	5.62754	4.23117	29.05196	9.73325	14.48885	11.60655	0.07621	29.5958	0.19004	10.47352	1.39229	0.92168	16.11117	10.01026	39.66624	6.32011	0.21525	4.49001	46.24038	18.93157	0.90298	0.34995	2.94815	25.74597	3.0735	15.54734	3.77866	0.00347	0.20464	0.0	2.24296	22.59155	3.97527	10.87522	18.58949	5.83387	3.8826	0.96151	14.53056	6.89294	14.38282	3.7078	0.2415	6.96608	0.01914	21.05626	0.13932	6.57204	5.85354	4.27079	13.38416	3.00238	35.47595	21.16915	0.14859	0.0	6.7704	3.92451	4.97585	0.0	37.84669	9.67735	0.35088	24.47776	64.29115	21.04439	0.0	0.0	4.65385	2.76813	11.07783	33.92614	4.98354	2.30385	21.649	0.0	29.73002	1.68145	17.48934	0.0	26.31516	0.0	2.04758	8.80432	39.30527	16.95624	20.18284	21.18792	21.44371	8.83231	1.2807	28.08101	0.0	26.1309	5.69592	0.0266	4.34554	0.90984	22.16841	0.0	0.40493	0.17722	17.90808	11.99016	3.89988	1.5532	0.0	0.00245	5.29396	0.06173	0.75949	2.61545	25.25123	6.67824	4.13182	7.18864	7.82339	20.97179	21.66413	9.81227	2.38213	0.0	8.60275	2.28528	1.45583	2.13874	4.08476	6.98234	8.14543	17.34431	11.21662	25.33451	0.0	0.43857	32.76198	9.90121
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified	0.0	0.35246	1.03154	0.10311	0.41862	0.0	0.04574	0.0	0.0	0.62265	0.0	0.19733	0.0	0.0	0.00173	0.0	0.0	0.0	0.0	0.0	0.0	0.21668	2.14182	0.0	0.0	0.0	0.00844	1.29262	1.11313	0.74997	2.95174	1.56385	0.01691	0.66958	2.94029	0.00012	1.46999	0.0	0.0	0.0	0.02096	0.0	0.14595	0.0	1.68138	0.0	0.0	1.42718	0.00847	0.0	0.01563	0.02897	1.53857	0.0	0.15506	0.07432	0.0	0.06021	0.00895	1.23966	0.05937	0.0917	1.7835	4.25265	8.99686	3.02629	0.0	0.0	0.0	0.0	1.98091	0.0	0.0	0.0	3.37458	0.77412	1.33275	1.48733	2.1745	0.0	2.01827	0.05883	2.23067	0.0	0.0	0.0	0.0	0.2116	0.0331	0.0036	0.04097	0.0	1.69705	0.0	2.06091	0.0	0.30788	2.88246	1.33823	0.0	1.95976	0.63569	0.0	0.0	0.0	0.00976	0.0	5.54006	0.0	0.39927	0.0	3.12532	0.0	0.7945	0.0	34.82953	0.16785	2.3768	0.0	1.1054	0.0	0.0	0.0	0.0	0.14894	0.0	0.26055	1.95506	0.0	0.0	0.0	0.0	0.0	0.0	0.08068	0.11147	0.0	6.18019	0.0	0.0	0.12482	0.4618	0.02429	0.00036	0.0082	0.00452	0.01164	0.00663	0.7804	2.83233	0.0	0.0	0.0	0.0	0.04126	0.0	0.69703	0.24373	1.79072	0.37262	0.0028	0.0	0.0	0.13233	1.10173
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	0.0	0.30933	0.37218	7.25344	0.0	0.0	1.79013	0.0	0.0	0.0	0.0	7.83172	0.0	3.6155	0.0	0.0	3.46054	0.0	0.0	0.10335	0.0	0.12804	6.78355	0.0	0.0	0.0	0.0	3.58628	0.0	1.03824	3.65166	0.89777	0.0	0.39288	1.33575	0.0	0.0	0.0	0.59987	0.0	1.55676	1.52931	0.0	0.0	0.27927	0.0	0.0	0.0	11.88479	0.0	1.31128	0.00544	0.0	1.04177	0.65761	2.78746	0.0	1.52253	5.81015	0.14011	2.46137	0.34232	0.51737	0.76483	0.12881	0.72455	0.0	0.0	1.89383	0.08431	0.31504	0.08915	0.0	0.0	0.0	1.6768	0.04139	0.0	0.33464	0.0	1.20892	0.11904	0.24329	0.0	1.56838	0.0	1.80703	0.47497	2.49939	0.0	0.0	0.0	0.16274	0.47255	0.0	0.0	0.48083	2.28844	0.66836	0.0	1.30431	0.0	0.4168	0.0	0.0	0.0	0.0	0.07887	0.0	1.3309	0.0	0.0	4.21305	0.5362	0.0	1.83577	0.0	0.0	1.44642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12208	0.0	0.0	0.0	0.0	0.09937	0.0	0.0	0.03714	3.44702	0.0	1.8045	0.0	0.0	0.0	0.64517	0.477	0.11796	0.73393	0.22395	0.0	0.0	0.41445	2.17	0.0	0.0	0.0	0.15566	0.78062	0.0	0.0	1.05569	0.0	0.48079	0.8684	0.0	15.72085	2.76018	3.53696
