#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	MAA20062_metaphlan	MAA20060_metaphlan	MAA20056_metaphlan	MAA20054_metaphlan	MAA20053_metaphlan	MAA20052_metaphlan	MAA20050_metaphlan	MAA20049_metaphlan	MAA20047_metaphlan	MAA20046_metaphlan	MAA20045_metaphlan	MAA20044_metaphlan	MAA20042_metaphlan	MAA20040_metaphlan	MAA20039_metaphlan	MAA20037_metaphlan	MAA20036_metaphlan	MAA20034_metaphlan	MAA20032_metaphlan	MAA20031_metaphlan	MAA20028_metaphlan	MAA20027_metaphlan	MAA20026_metaphlan	MAA20024_metaphlan	MAA20023_metaphlan	MAA20021_metaphlan	MAA20020_metaphlan	MAA20019_metaphlan	MAA20018_metaphlan	MAA20015_metaphlan	MAA20014_metaphlan	MAA20013_metaphlan	MAA20011_metaphlan	MAA20010_metaphlan	MAA20009_metaphlan	MAA20007_metaphlan	MAA20004_metaphlan	MAA20003_metaphlan	MAA20002_metaphlan	MAA20001_metaphlan	K155_S76_metaphlan	K154_S75_metaphlan	K150_S71_metaphlan	K147_S68_metaphlan	K146_S67_metaphlan	K145_S66_metaphlan	K144_S65_metaphlan	K142_S63_metaphlan	K141_S62_metaphlan	K140_S51_metaphlan	K138_S49_metaphlan	K136_S47_metaphlan	K133_S44_metaphlan	K131_S42_metaphlan	K122_S33_metaphlan	K121_S32_metaphlan	K120_S31_metaphlan	K117_S28_metaphlan	K116_S27_metaphlan	K115_S26_metaphlan	K114_S25_metaphlan	K113_S24_metaphlan	K112_S23_metaphlan	K111_S22_metaphlan	K108_S19_metaphlan	K107_S18_metaphlan	K102_S13_metaphlan	K101_S12_metaphlan	K100_S11_metaphlan	K093_S4_metaphlan	K092_S3_metaphlan	K090_S1_metaphlan	K088_S24_metaphlan	K0882_S28_metaphlan	K085_S21_metaphlan	K081_S17_metaphlan	K080_S16_metaphlan	K079_S15_metaphlan	K077_S13_metaphlan	K076_S12_metaphlan	K074_S10_metaphlan	K072_S8_metaphlan	K071_S7_metaphlan	K070_S6_metaphlan	K069_S5_metaphlan	K065_S1_metaphlan	K063_S43_metaphlan	K0622_S11_metaphlan	K056_S36_metaphlan	K054_S34_metaphlan	K052_S32_metaphlan	K051_S31_metaphlan	K048_S28_metaphlan	K0487_S2_metaphlan	K039_S19_metaphlan	K01315_S43_metaphlan	CD184_S184_metaphlan	CD183_S183_metaphlan	CD182_S182_metaphlan	CD181_S181_metaphlan	CD180_S180_metaphlan	CD175_S163_metaphlan	CD174_S159_metaphlan	CD173_S155_metaphlan	CD172_S151_metaphlan	CD171_S178_metaphlan	CD170_S174_metaphlan	CD169_S170_metaphlan	CD168_S166_metaphlan	CD167_S162_metaphlan	CD166_S158_metaphlan	CD165_S154_metaphlan	CD164_S150_metaphlan	CD163_S177_metaphlan	CD162_S173_metaphlan	CD161_S169_metaphlan	CD159_S161_metaphlan	CD158_S157_metaphlan	CD157_S153_metaphlan	CD156_S149_metaphlan	CD155_S176_metaphlan	CD154_S172_metaphlan	CD153_S168_metaphlan	CD152_S164_metaphlan	CD151_S160_metaphlan	CD147_S147_metaphlan	CD146_S135_metaphlan	CD145_S123_metaphlan	CD144_S111_metaphlan	CD143_S99_metaphlan	CD142_S87_metaphlan	CD141_S75_metaphlan	CD140_S63_metaphlan	CD139_S146_metaphlan	CD138_S134_metaphlan	CD137_S122_metaphlan	CD136_S110_metaphlan	CD135_S98_metaphlan	CD134_S86_metaphlan	CD133_S74_metaphlan	CD132_S62_metaphlan	CD131_S145_metaphlan	CD130_S133_metaphlan	CD129_S121_metaphlan	CD128_S109_metaphlan	CD127_S97_metaphlan	CD126_S85_metaphlan	CD125_S73_metaphlan	CD124_S61_metaphlan	CD123_S144_metaphlan	CD122_S132_metaphlan	CD121_S120_metaphlan	CD120_S108_metaphlan	CD119_S96_metaphlan	CD118_S84_metaphlan	CD116_S60_metaphlan	CD115_S143_metaphlan	CD114_S131_metaphlan	CD113_S119_metaphlan	CD112_S107_metaphlan	CD110_S83_metaphlan	CD109_S71_metaphlan	CD108_S59_metaphlan	CD107_S142_metaphlan	CD106_S130_metaphlan	CD105_S118_metaphlan	CD104_S106_metaphlan	CD103_S94_metaphlan	CD102_S82_metaphlan	CD101_S70_metaphlan	CD100_S58_metaphlan	CD099_S141_metaphlan	CD098_S129_metaphlan	CD097_S117_metaphlan	CD096_S105_metaphlan	CD095_S93_metaphlan	CD094_S81_metaphlan	CD093_S69_metaphlan	CD092_S57_metaphlan	CD091_S140_metaphlan	CD090_S128_metaphlan	CD089_S116_metaphlan	CD088_S104_metaphlan	CD087_S92_metaphlan	CD086_S80_metaphlan	CD085_S68_metaphlan	CD084_S56_metaphlan	CD083_S139_metaphlan	CD082_S127_metaphlan	CD081_S115_metaphlan	CD080_S103_metaphlan	CD079_S91_metaphlan	CD078_S79_metaphlan	CD077_S67_metaphlan	CD076_S55_metaphlan	CD075_S138_metaphlan	CD074_S126_metaphlan	CD073_S114_metaphlan	CD072_S102_metaphlan	CD071_S90_metaphlan	CD070_S78_metaphlan	CD069_S66_metaphlan	CD068_S54_metaphlan	CD067_S137_metaphlan	CD066_S125_metaphlan	CD065_S113_metaphlan	CD064_S101_metaphlan	CD063_S89_metaphlan	CD062_S77_metaphlan	CD061_S65_metaphlan	CD060_S53_metaphlan	CD059_S136_metaphlan	CD058_S124_metaphlan	CD057_S112_metaphlan	CD056_S100_metaphlan	CD055_S88_metaphlan	CD054_S76_metaphlan	CD053_S64_metaphlan	CD052_S52_metaphlan	CD051_S48_metaphlan	CD050_S42_metaphlan	CD049_S36_metaphlan	CD048_S30_metaphlan	CD047_S24_metaphlan	CD046_S18_metaphlan	CD045_S12_metaphlan	CD044_S6_metaphlan	CD043_S47_metaphlan	CD042_S41_metaphlan	CD041_S35_metaphlan	CD040_S29_metaphlan	CD039_S23_metaphlan	CD038_S17_metaphlan	CD037_S11_metaphlan	CD036_S5_metaphlan	CD035_S46_metaphlan	CD034_S40_metaphlan	CD033_S34_metaphlan	CD032_S28_metaphlan	CD031_S22_metaphlan	CD030_S16_metaphlan	CD029_S10_metaphlan	CD028_S4_metaphlan	CD027_S45_metaphlan	CD026_S39_metaphlan	CD025_S33_metaphlan	CD024_S27_metaphlan	CD023_S21_metaphlan	CD022_S15_metaphlan	CD021_S9_metaphlan	CD020_S3_metaphlan	CD019_S44_metaphlan	CD018_S38_metaphlan	CD017_S32_metaphlan	CD016_S26_metaphlan	CD015_S20_metaphlan	CD014_S14_metaphlan	CD013_S8_metaphlan	CD012_S2_metaphlan	CD011_S43_metaphlan	CD010_S37_metaphlan	CD009_S31_metaphlan	CD008_S25_metaphlan	CD007_S19_metaphlan	CD006_S13_metaphlan	CD005_S7_metaphlan	CD004_S1_metaphlan	CD003_S51_metaphlan	CD002_S50_metaphlan	CD001_S49_metaphlan	BX3094_S12_metaphlan	BX3091_S9_metaphlan	BX3089_S6_metaphlan	BX3088_S3_metaphlan	BX3085_S20_metaphlan	BX3084_S17_metaphlan	BX3075_S14_metaphlan	BX3074_S11_metaphlan	BX3073_S8_metaphlan	BX3070_S5_metaphlan	BX3069_S2_metaphlan	BX3068_S22_metaphlan	BX3067_S19_metaphlan	BX3066_S16_metaphlan	BX3064_S13_metaphlan	BX3063_S10_metaphlan	BX3062_S7_metaphlan	BX3061_S4_metaphlan	BX3060_S1_metaphlan	BX3059_S21_metaphlan	BX3055_S18_metaphlan	BX3054_S15_metaphlan
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Ileibacterium	2|1239|526524|526525|128827|1937007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47162	0	0	0	0	0	0	0	0	0	0	0	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Ileibacterium|s__Ileibacterium_valens	2|1239|526524|526525|128827|1937007|1862668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47162	0	0	0	0	0	0	0	0	0	0	0	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massiliomicrobiota	2|1239|526524|526525|128827|1924110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01401	0	0	0	0	0	0	0	0	0	0	0	0.0464	0	0	0	0	0	0	0	0	0	0.0032	0	0.0084	0	0	0	0	0	0	0	0.03439	0	0	0	0.55329	0	0	0	0	0	0	0	0.00199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00701	0.01102	0	0	0	0	0	0	0	0	0	0	0.00368	0.04046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00784	0.00173	0	0	0	0	0.01643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massiliomicrobiota|s__Massiliomicrobiota_timonensis	2|1239|526524|526525|128827|1924110|1776392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01401	0	0	0	0	0	0	0	0	0	0	0	0.0464	0	0	0	0	0	0	0	0	0	0.0032	0	0.0084	0	0	0	0	0	0	0	0.03439	0	0	0	0.55329	0	0	0	0	0	0	0	0.00199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00701	0.01102	0	0	0	0	0	0	0	0	0	0	0.00368	0.04046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00784	0.00173	0	0	0	0	0.01643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium	2|1239|526524|526525|128827|123375	0.00048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01454	0.00253	0	0	0	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01031	0	0	0.47411	0	0	0	0	0	0	0	0	0.1429	0	0.00263	0	0	0	0	0	0	0	0.00215	0.01486	0	0.00093	0	0.003	0.00463	0	0	0	0	0	0.0155	0	0	0	0.00066	0	0.00782	0	0	0	0	0.00458	0.00152	0	0.00061	0	0	0	0.00352	0.00077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00217	0.00306	0	0	0.00498	0	0	0	0.00372	0.00599	0	0	0	0	0	0.00492	0.00026	0.00601	0	0	0	0	0	0	0	0	0.00193	0	0	0.04627	0	0.00072	0	0	0	0	0	0.00381	0	0	0	0	0	0	0.00784	0.10752	0	0.00758	0	0	0	0.00163	0	0.017	0.00724	0	0.01101	0.00019	0	0.0065	0	0.00043	0	0	0	0.00781	0.00104	0	0.00971	0	0	0	0	0	0.00215	0.15231	0	0.01822	0	0	0	0	0	0.0391	0	0	0	0	0	0.02003	0.00353	0.00058	0	0.00817	0	0	0	0	0	0	0.01539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei	2|1239|526524|526525|128827|123375|102148	0.00048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01454	0.00253	0	0	0	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01031	0	0	0.47411	0	0	0	0	0	0	0	0	0.1429	0	0.00263	0	0	0	0	0	0	0	0.00215	0.01486	0	0.00093	0	0.003	0.00463	0	0	0	0	0	0.0155	0	0	0	0.00066	0	0.00782	0	0	0	0	0.00458	0.00152	0	0.00061	0	0	0	0.00352	0.00077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00217	0.00306	0	0	0.00498	0	0	0	0.00372	0.00599	0	0	0	0	0	0.00492	0.00026	0.00601	0	0	0	0	0	0	0	0	0.00193	0	0	0.04627	0	0.00072	0	0	0	0	0	0.00381	0	0	0	0	0	0	0.00784	0.10752	0	0.00758	0	0	0	0.00163	0	0.017	0.00724	0	0.01101	0.00019	0	0.0065	0	0.00043	0	0	0	0.00781	0.00104	0	0.00971	0	0	0	0	0	0.00215	0.15231	0	0.01822	0	0	0	0	0	0.0391	0	0	0	0	0	0.02003	0.00353	0.00058	0	0.00817	0	0	0	0	0	0	0.01539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter	2|1239|526524|526525|128827|191303	0	0	0	0.01334	0	0.47273	0	0	0	0.01205	0	0	0	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02084	0	0	0	0	0.00319	0	0	0	0	0	0	0	0	0.00427	0.00089	0	0.00141	0	0	0	0.07096	0	0	0	0	0.00716	0	0	0	0	0	0	0.00124	0	0	0	0	0	0	0	0	0	0.00331	0.00315	0	0	0.00542	0	0.01066	0	0	0	0	0.0879	0	0	0.06751	0.02508	0	0	0.09541	0	0	0	0	0.00108	0	0	0	0	0	0	0	0	0.0633	0	0	0	0	0	0	0	0	0	0	0	0.02212	0	0	0.01236	0	0.0025	0	0.00815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07529	0	0	0	0	0	0.0071	0	0	0	0	0.00294	0	0	0	0	0	0	0.08237	0	0	0	0	0	0	0	0	0.00199	0.03362	0	0.00598	0	0.00277	0	0	0.18983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05087	0	0	0	0.00377	0	0.01937	0	0	0	0	0	0	0	0	0	0	0	0	0.01491	0	0	0	0	0	0.00128	0	0	0	0	0	0	0	0	0	0	0	0.00498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18731	0	0	0.00569	0	0	0	0	0	0.00687	0	0	0	0	0	0	0	0	0	0.00184	0	0	0	0	0	0	0	0	0.02669	0.03541	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis	2|1239|526524|526525|128827|191303|154288	0	0	0	0.01334	0	0.47273	0	0	0	0.01205	0	0	0	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02084	0	0	0	0	0.00319	0	0	0	0	0	0	0	0	0.00427	0.00089	0	0.00141	0	0	0	0.07096	0	0	0	0	0.00716	0	0	0	0	0	0	0.00124	0	0	0	0	0	0	0	0	0	0.00331	0.00315	0	0	0.00542	0	0.01066	0	0	0	0	0.0879	0	0	0.06751	0.02508	0	0	0.09541	0	0	0	0	0.00108	0	0	0	0	0	0	0	0	0.0633	0	0	0	0	0	0	0	0	0	0	0	0.02212	0	0	0.01236	0	0.0025	0	0.00815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07529	0	0	0	0	0	0.0071	0	0	0	0	0.00294	0	0	0	0	0	0	0.08237	0	0	0	0	0	0	0	0	0.00199	0.03362	0	0.00598	0	0.00277	0	0	0.18983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05087	0	0	0	0.00377	0	0.01937	0	0	0	0	0	0	0	0	0	0	0	0	0.01491	0	0	0	0	0	0.00128	0	0	0	0	0	0	0	0	0	0	0	0.00498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18731	0	0	0.00569	0	0	0	0	0	0.00687	0	0	0	0	0	0	0	0	0	0.00184	0	0	0	0	0	0	0	0	0.02669	0.03541	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	3.87602	0	4.87537	0.00541	1.08802	0	1.30078	0.00973	2.66161	2.30301	0	3.29011	0.45548	0	2.00353	6.30747	1.21024	0.05552	9.17838	0.22545	0.26661	2.05982	0.00699	0.53432	3.18922	11.11827	0.22434	0.00469	0.41122	2.33024	0.04914	11.1406	1.52616	1.8382	0.38668	0.17891	0.90454	0	0.57421	3.13272	0	1.39501	0.4068	0.22715	0	0.24313	0.04474	0.00677	0.03232	1.11272	0.20233	0	0	0	0.0347	0	0.21637	0.00222	0.01301	0.14549	0.48023	0	0	0.96809	0.32833	0.02964	0	0.82391	2.34089	0.28383	0.00547	2.48108	0.05578	0.51685	0	0.34516	3.90551	0.40814	0	0.15345	0.28895	0.00497	0.29523	0.04147	0.0222	0.21169	0.00778	0.5928	0.12627	0.09849	0.15953	0.55512	0.42739	0.03811	0.22897	0.01163	1.10173	0.13233	0	0	0.0028	0.37262	1.79072	0.24373	0.69703	0	0.03536	0.04126	0	0	0	0	0	0	2.83233	0.7804	0.00663	0.01164	0.00452	0.0082	0.00036	0.02429	0.4618	0	0.12482	0	0	6.18019	0	0.11147	0.08068	0	0	0	0	0	0	1.95506	0.26055	0	0.14894	0	0	0	0	1.1054	0	2.3768	0.16785	34.82953	0	0.7945	0	3.12532	0	0.39927	0	5.54006	0	0.00976	0	0	0	0	0.63569	1.95976	0.41448	0	1.33823	2.88246	0.30788	0	2.06091	0	1.69705	0	0.04097	0.0036	0.0331	0.2116	0	0	0	0	2.23067	0.05883	2.01827	0	2.1745	1.48733	1.33275	0.77412	3.37458	0.00556	0	0	0	1.98091	0	0	0	0	3.02629	8.99686	4.25265	1.7835	0.0917	0.05937	1.23966	0.00895	0.06021	0	0	0.07432	0.15506	0	1.53857	0.02897	0.01563	0	0.00847	1.42718	0	0	1.68138	0	0.14595	0	0.02096	0	0	0	1.46999	0.00012	2.94029	0.66958	0.01691	1.56385	2.95174	0.74997	1.11313	1.29262	0.00844	0	0	0	0	2.14182	0.21668	0	0	0	0	0	0	0.00173	0	0	0.19733	0	0.62265	0	0	0.04574	0	0.41862	0.10311	1.03154	0.35246	0	0	0.46856	0	0	0.63827	0.62957	0.00656	1.18541	0	0	0	0.43222	0	0.07672	0.25332	0	0.39655	0.87107	0	0.23336	0.80729	0.0653
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	3.87602	0	4.87537	0.00541	1.08802	0	1.30078	0.00973	2.66161	2.30301	0	3.29011	0.45548	0	2.00353	6.30747	1.21024	0.05552	9.17838	0.22545	0.26661	2.05982	0.00699	0.53432	3.18922	11.11827	0.22434	0.00469	0.41122	2.33024	0.04914	11.1406	1.52616	1.8382	0.38668	0.17891	0.90454	0	0.57421	3.13272	0	1.39501	0.4068	0.22715	0	0.24313	0.04474	0.00677	0.03232	1.11272	0.20233	0	0	0	0.0347	0	0.21637	0.00222	0.01301	0.14549	0.48023	0	0	0.96809	0.32833	0.02964	0	0.82391	2.34089	0.28383	0.00547	2.48108	0.05578	0.51685	0	0.34516	3.90551	0.40814	0	0.15345	0.28895	0.00497	0.29523	0.04147	0.0222	0.21169	0.00778	0.5928	0.12627	0.09849	0.15953	0.55512	0.42739	0.03811	0.22897	0.01163	1.10173	0.13233	0	0	0.0028	0.37262	1.79072	0.24373	0.69703	0	0.03536	0.04126	0	0	0	0	0	0	2.83233	0.7804	0.00663	0.01164	0.00452	0.0082	0.00036	0.02429	0.4618	0	0.12482	0	0	6.18019	0	0.11147	0.08068	0	0	0	0	0	0	1.95506	0.26055	0	0.14894	0	0	0	0	1.1054	0	2.3768	0.16785	34.82953	0	0.7945	0	3.12532	0	0.39927	0	5.54006	0	0.00976	0	0	0	0	0.63569	1.95976	0.41448	0	1.33823	2.88246	0.30788	0	2.06091	0	1.69705	0	0.04097	0.0036	0.0331	0.2116	0	0	0	0	2.23067	0.05883	2.01827	0	2.1745	1.48733	1.33275	0.77412	3.37458	0.00556	0	0	0	1.98091	0	0	0	0	3.02629	8.99686	4.25265	1.7835	0.0917	0.05937	1.23966	0.00895	0.06021	0	0	0.07432	0.15506	0	1.53857	0.02897	0.01563	0	0.00847	1.42718	0	0	1.68138	0	0.14595	0	0.02096	0	0	0	1.46999	0.00012	2.94029	0.66958	0.01691	1.56385	2.95174	0.74997	1.11313	1.29262	0.00844	0	0	0	0	2.14182	0.21668	0	0	0	0	0	0	0.00173	0	0	0.19733	0	0.62265	0	0	0.04574	0	0.41862	0.10311	1.03154	0.35246	0	0	0.46856	0	0	0.63827	0.62957	0.00656	1.18541	0	0	0	0.43222	0	0.07672	0.25332	0	0.39655	0.87107	0	0.23336	0.80729	0.0653
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||	3.87602	0	4.87537	0.00541	1.08802	0	1.30078	0.00973	2.66161	2.30301	0	3.29011	0.45548	0	2.00353	6.30747	1.21024	0.05552	9.17838	0.22545	0.26661	2.05982	0.00699	0.53432	3.18922	11.11827	0.22434	0.00469	0.41122	2.33024	0.04914	11.1406	1.52616	1.8382	0.38668	0.17891	0.90454	0	0.57421	3.13272	0	1.39501	0.4068	0.22715	0	0.24313	0.04474	0.00677	0.03232	1.11272	0.20233	0	0	0	0.0347	0	0.21637	0.00222	0.01301	0.14549	0.48023	0	0	0.96809	0.32833	0.02964	0	0.82391	2.34089	0.28383	0.00547	2.48108	0.05578	0.51685	0	0.34516	3.90551	0.40814	0	0.15345	0.28895	0.00497	0.29523	0.04147	0.0222	0.21169	0.00778	0.5928	0.12627	0.09849	0.15953	0.55512	0.42739	0.03811	0.22897	0.01163	1.10173	0.13233	0	0	0.0028	0.37262	1.79072	0.24373	0.69703	0	0.03536	0.04126	0	0	0	0	0	0	2.83233	0.7804	0.00663	0.01164	0.00452	0.0082	0.00036	0.02429	0.4618	0	0.12482	0	0	6.18019	0	0.11147	0.08068	0	0	0	0	0	0	1.95506	0.26055	0	0.14894	0	0	0	0	1.1054	0	2.3768	0.16785	34.82953	0	0.7945	0	3.12532	0	0.39927	0	5.54006	0	0.00976	0	0	0	0	0.63569	1.95976	0.41448	0	1.33823	2.88246	0.30788	0	2.06091	0	1.69705	0	0.04097	0.0036	0.0331	0.2116	0	0	0	0	2.23067	0.05883	2.01827	0	2.1745	1.48733	1.33275	0.77412	3.37458	0.00556	0	0	0	1.98091	0	0	0	0	3.02629	8.99686	4.25265	1.7835	0.0917	0.05937	1.23966	0.00895	0.06021	0	0	0.07432	0.15506	0	1.53857	0.02897	0.01563	0	0.00847	1.42718	0	0	1.68138	0	0.14595	0	0.02096	0	0	0	1.46999	0.00012	2.94029	0.66958	0.01691	1.56385	2.95174	0.74997	1.11313	1.29262	0.00844	0	0	0	0	2.14182	0.21668	0	0	0	0	0	0	0.00173	0	0	0.19733	0	0.62265	0	0	0.04574	0	0.41862	0.10311	1.03154	0.35246	0	0	0.46856	0	0	0.63827	0.62957	0.00656	1.18541	0	0	0	0.43222	0	0.07672	0.25332	0	0.39655	0.87107	0	0.23336	0.80729	0.0653
