,ACC0105,ACC0138,MiREL002,MiREL007,MiRES013,MiRES002,ACC0194,ACC0038,ACC0002,MiREL011,ACC0070,ACC0101,MiREL018,ACC0061,ACC0049,MiREL006,ACC0166,ACC0177,MiREL014,MiREL016,MiRES011,MiREL013,ACC0115,MiRES003,MiREL020,ACC0014,ACC0134,MiREL019,ACC0119,ACC0113,ACC0062,ACC0135,ACC0118,MiRES008,ACC0127,MiRES005,ACC0031,ACC0160,MiREL005,MiRES001,MiRES012,ACC0158,ACC0085,MiRES009,MiREL008,ACC0191,MiREL009,MiRES010,MiREL015,MiREL003,ACC0020,MiREL001,MiREL010,ACC0097,ACC0189,ACC0088,ACC0027,ACC0136,MiREL012,ACC0077,ACC0050,ACC0121,ACC0108,ACC0092,ACC0114,ACC0035,ACC0162,ACC0098,ACC0157,ACC0102,ACC0093,ACC0037,ACC0110,ACC0159,ACC0012,ACC0072,ACC0142,ACC0147,MIRES001,ACC0199,ACC0261,MiREL017,ACC0192,ACC0034,MiRES004,ACC0197,ACC0141,ACC0013,MIRES007,ACC0004,ACC0104,ACC0265,ACC0131,MiRES007,ACC0107,ACC0056,ACC0083,ACC0036,ACC0163,ACC0164,ACC0074,ACC0080,ACC0204,ACC0078,ACC0066,ACC0169,ACC0008,ACC0032,ACC0103,ACC0190,ACC0047,ACC0016,ACC0065,ACC0021,ACC0133,ACC0184,ACC0087,ACC0167,ACC0054,ACC0259,ACC0009,ACC0125,ACC0096,ACC0023,ACC0048,ACC0052,ACC0149,ACC0154,ACC0079,ACC0057,ACC0064,ACC0174,ACC0089
ACC0077,0.4943477075100443,0.3441046034522882,0.4094758115515074,0.46754908013570207,0.47257970818561335,0.4701646198448616,0.424001698166539,0.44673462702523997,0.5900029946550377,0.6347246682099942,0.40971369992966544,0.5208094274210809,0.4592854342519425,0.4163393774296897,0.42424646854219106,0.3942136999843417,0.5191490821319771,0.3875667496979426,0.5457032417412692,0.5033522761597776,0.6733003123622612,0.40870963068815097,0.35153358878472724,0.45502647047929284,0.3848860297646845,0.5135859747859624,0.44245025924862685,0.5288058027506508,0.438228991347188,0.37713252583642803,0.33225529886182315,0.4825240721763236,0.4860706734106412,0.410783881696114,0.3700244043372805,0.45572696824141956,0.44909949799991583,0.421299215659871,0.3019731442746442,0.4012548117839447,0.688485763185996,0.5297600239799899,0.5512478369261036,0.5167433567610693,0.4686109463925182,0.5285220415536607,0.482151887634459,0.49531681355209,0.42589415712248774,0.4660297678564763,0.6027195704745919,0.659495645623151,0.42469868820278533,0.40985457166526,0.47691534575781386,0.4514500126373865,0.3653987529313899,0.46392173839298134,0.6119638071750023,0.0,0.4380653077125273,0.401303229902457,0.42224440137603897,0.44784689923131416,0.4562958949718373,0.39109621297953473,0.48586971395874406,0.5141177421074193,0.423871031823715,0.4900565536831374,0.5415670249766259,0.5521933165077814,0.3527152169467637,0.5256246137983286,0.4589499771004786,0.3920204003464074,0.4224268545386464,0.5911302224464897,0.4298239745051191,0.40323068602943307,0.3520098315316272,0.44682444218485196,0.731493104026204,0.4775901981701659,0.36485007820518484,0.4798277940580096,0.5391976460452715,0.4815411968499858,0.4058575130914927,0.3561142847641181,0.5115912517250361,0.464518023195784,0.4913740865326865,0.5271929690594833,0.3059850729365681,0.4654009267280442,0.471545032938552,0.3721807563913661,0.3483656485741182,0.43102137432850174,0.7091187695598014,0.35603238444091756,0.45384014372278525,0.3717620924926571,0.5732335728711967,0.3851043298700558,0.4879302683718743,0.36423689679202786,0.373549425277926,0.4162598919245695,0.436880266733911,0.3874972030495546,0.5375003983714416,0.38975535739523925,0.34405508758382114,0.4490115657866816,0.33633674741413555,0.68925928757018,0.47615429269873555,0.4226256279158303,0.5375026417986127,0.4806571565700527,0.6290096024155633,0.48023604750314863,0.5677318641484356,0.44283221350317237,0.460805119752813,0.371672865785615,0.3975438608071254,0.5173899132301742,0.42014015566033136,0.3896710721047966,0.42412479624650345
ACC0050,0.5507666373658192,0.39737459113121987,0.4204734151228516,0.4289948531897411,0.451532066675943,0.4885159845367583,0.4545462821010427,0.33007391097804156,0.5514556777374994,0.6614649123359564,0.390690268066232,0.5033699674201022,0.46045071371533214,0.38802106079654297,0.4509691713135719,0.44558469266590744,0.5806705060105585,0.4218790931966178,0.5847998134454621,0.5063375095589852,0.5835104275024827,0.4260059085911943,0.4409135324715776,0.4264390016875405,0.41193833867821544,0.555466989348498,0.4775811849711073,0.45012149828698006,0.4564222837669198,0.3544938690457048,0.39430098616569953,0.48194424495668947,0.4756309331009831,0.34334474011211963,0.4674321275066803,0.4340415968311318,0.3014075698842583,0.3996764986843102,0.4300277966009212,0.376984905714811,0.6237311769722079,0.5338369932006075,0.48895381245244224,0.5382315484529637,0.41517835211906523,0.413277598844056,0.5506368347258177,0.5192978928529913,0.44363206632948204,0.42686848776863756,0.5815155313305204,0.6769763419651988,0.5010951321972498,0.4181774235139456,0.4869923603253214,0.4477104400411149,0.3967218326190259,0.5041571435569264,0.6449995660766604,0.4380653077125273,0.0,0.417181723029749,0.3904117050471631,0.4380858490320042,0.403769745962051,0.3994122251080044,0.4328379842906722,0.5117923014189644,0.42152678611332073,0.4603240591382521,0.507782261218023,0.5975036652372437,0.38883851327289,0.4827805338601166,0.421055582812254,0.4139894494722759,0.40071167608100144,0.6566395360614735,0.42841664835283494,0.4166393175789051,0.35992649581984437,0.47357446520477,0.7052268666628075,0.40170190869202826,0.473442422827353,0.504231154377343,0.5627861676821209,0.5133475562777692,0.3874860423800994,0.471674695285186,0.5979448352814214,0.4277582760284169,0.30210324921693615,0.4774356081616454,0.453814244577169,0.3995329532590076,0.4892337909781985,0.4292698973359952,0.3805075119387896,0.37779174156840933,0.6736007702697117,0.39667988561182144,0.3993405294433015,0.47433151904571125,0.5413260644958613,0.37064310887814494,0.45802398013804635,0.3373170645806112,0.46869120061656994,0.4032231313312449,0.38284484160643506,0.4318668829942834,0.5306273289668332,0.4982833689221758,0.4704816915289841,0.4898945081779226,0.4326876299623449,0.6602951647977529,0.5355930557275682,0.44719228774471537,0.4737195354792269,0.40981488630615553,0.5367649985332041,0.529494674268395,0.5515643599877448,0.3475023080663996,0.5088871992946387,0.4414524388161995,0.4243396536869831,0.5445147239723346,0.41570136203144503,0.451584921218941,0.46134357892751077
ACC0121,0.5795264298261149,0.34642884365918586,0.42507300105166845,0.4075821268500924,0.4417930438870067,0.44057951873757734,0.4962677132641562,0.3936354215096615,0.5979668676048256,0.6838695416222206,0.4700604493489952,0.48470684039384,0.43709173986050676,0.3935765050080722,0.4886859484807379,0.373984870158483,0.40946579485709833,0.45151190887568887,0.5482447751025316,0.5110799206661434,0.7152191571724469,0.41191055312230246,0.3135641988245814,0.4510474821485251,0.3469828267989726,0.5429776413622946,0.5128975920126264,0.5580862462881468,0.4829722678011246,0.3911534436486192,0.31948881805192103,0.3782408812533802,0.5633482356506736,0.30452436621314205,0.45336442707688035,0.4866646027148204,0.4249062929910719,0.36844703028247877,0.34329389795505133,0.4527668245972464,0.7178951892417936,0.557796515050142,0.5757550779067317,0.5486140058700795,0.48791447916980946,0.4673321130652953,0.39947733927772017,0.5967617220028694,0.47848482609975396,0.5388153693331615,0.6526963196745041,0.7207217740748547,0.4368742164373197,0.4003555878853504,0.5428351084545089,0.49489346406524215,0.41302788858524614,0.4236288353781923,0.6713703979535723,0.401303229902457,0.417181723029749,0.0,0.38829193611688895,0.4306568663550585,0.5498444322377068,0.417836688460645,0.4637849165428289,0.5234131420543306,0.44588439682336267,0.4630234436276482,0.5860148737826989,0.5986629088480082,0.4250375214327467,0.5561686188472273,0.4099915021099614,0.49485503474598463,0.38545665153153663,0.6921419051604137,0.4928017864111772,0.35890776031798655,0.3695165724016894,0.33138147763391995,0.713679053000204,0.49724760430638865,0.415286810272383,0.4279727437913099,0.5743012698565834,0.5111156795473862,0.4107554188291817,0.46108962625526373,0.4191612394855886,0.3874003867085686,0.4983862250906738,0.5637043355208627,0.34324318059393594,0.4737440223158553,0.4333599464272538,0.42431670382825537,0.33128835938127926,0.37751114179941403,0.7463510071625793,0.36169631021204957,0.45868446149671455,0.4244197606916375,0.6207728853646898,0.33245906226645033,0.5803561494884948,0.3868800904951677,0.5222247571133493,0.4126161415741495,0.3780802904660421,0.3558670556527802,0.5880208668078902,0.4410756392589284,0.33626399664821477,0.46528065327900914,0.47420465706350723,0.7207344882525785,0.5019305602156753,0.4565874214756549,0.5149362136505513,0.5193677982476833,0.6351564713624062,0.5840503503685623,0.5679348092463349,0.46921666455733446,0.4457420323218807,0.3827424442305508,0.41095182319836493,0.4787591247386905,0.4625495622382443,0.34856109431580096,0.5089694210222279
ACC0108,0.4953029365418971,0.4136002684242483,0.4538716524857294,0.4862685483870222,0.36149849452850646,0.38923390655173673,0.4487692659045169,0.3828093130174981,0.5356839608228703,0.6110279524170155,0.40064387245777205,0.5780856735292899,0.398673288618669,0.42168640458334505,0.3574455247032319,0.29876894293441125,0.489876918252391,0.3467149549682106,0.537394609133225,0.33428266424350966,0.7154282450009248,0.46478712200266625,0.3045146945604816,0.32896619006411965,0.40430463247825205,0.4971373797675908,0.5903737842938506,0.4308996610557157,0.3948448127640338,0.46225152216821913,0.36735583930223403,0.3681435166834425,0.5354008018994013,0.3983827170742902,0.3727929760631928,0.5333246842555867,0.4325630297380255,0.42408489884514344,0.4509727560315101,0.4857905870519486,0.7550434272646352,0.45862118845247263,0.5732311707888993,0.4298517064533546,0.45046696967447664,0.5079495989589577,0.4237759580755192,0.4452981181537076,0.4384098419823483,0.5264875679805894,0.5176772090739334,0.6039272446799321,0.37321110117597467,0.457897721544494,0.5035661317542404,0.5426435739870826,0.4312078051146437,0.3199080399360056,0.5343684400677311,0.42224440137603897,0.3904117050471631,0.38829193611688895,0.0,0.5033121303441768,0.4530796962914706,0.43891695851948215,0.47970480019051626,0.49690116447252236,0.41971347309277507,0.504002632191188,0.5206889513666587,0.5148195224841832,0.3857246032423899,0.47942371277066986,0.43730661764399253,0.41589245955621745,0.49394301702993104,0.5753740860600505,0.5543586080081996,0.41060939505196,0.3993359742492905,0.31201216444069646,0.7181762295426845,0.46636728515374987,0.37639236928505215,0.35519502423563415,0.4512538059173359,0.5102314374265837,0.46536615302134793,0.3825142149668476,0.532277552209834,0.3932528111723563,0.45774727764783624,0.5564771284338536,0.3856588705461713,0.4237347529100801,0.5184041307427739,0.4003917547644364,0.38414119233971483,0.43086168215219095,0.7122745443781281,0.441241660920612,0.48106355226516834,0.39201896028563327,0.489364434182076,0.39785783497221877,0.4808765642875943,0.4489309188310839,0.5359907961646533,0.36474001446546067,0.2809062760931339,0.40215774603146276,0.5587439035885972,0.5122694189844059,0.4105219533955497,0.3800693392709175,0.4203728018045434,0.6866720901126574,0.4221675159561819,0.3700861875302881,0.5013025600643068,0.5012665456951296,0.6635610443112321,0.4501847669936387,0.6581515737410614,0.5271909747092309,0.4003857947486345,0.4511798050209069,0.4657322599016117,0.39083916590905987,0.47284693532601224,0.3740343584695288,0.502697043862257
ACC0092,0.5374449528756439,0.39078923089495887,0.4482074411427818,0.3985758409379904,0.5234966960388016,0.4655086829785578,0.46909492946901915,0.423421553060857,0.6116855424114517,0.6927374727438216,0.45582768949898994,0.49856463234979603,0.5366813765195964,0.4382623025540666,0.48991157799978113,0.47393708096313514,0.47892319554821017,0.5127748569730916,0.5911094732700881,0.5386829366920002,0.7011712842323377,0.41561915362528246,0.4875456874262389,0.4932813508601472,0.382527508110896,0.5448390075047331,0.45403452405583483,0.5483512880462508,0.5410821214975663,0.4426464773004522,0.45428579321658746,0.46617422718779145,0.428142370789317,0.44260934216948705,0.49671212581630386,0.42966632341596417,0.45083356271332453,0.3452394299369171,0.4073583232867384,0.46161936708190926,0.6475596242742522,0.5645934985346514,0.5236311035736075,0.5374792029144848,0.48333616975071164,0.5601954364575388,0.466692520758992,0.5909071620440556,0.48742418868025733,0.555898263906131,0.6502834570743412,0.7318190917523232,0.5377654952912746,0.44828428101719403,0.47018422100961105,0.4478560762310755,0.3938350342851769,0.488466334895279,0.6896923013706695,0.44784689923131416,0.4380858490320042,0.4306568663550585,0.5033121303441768,0.0,0.5632681267237539,0.41235805171358436,0.4971194119436555,0.5507378853046845,0.44404669036410155,0.4808251119327332,0.5599363005328035,0.6221584815044899,0.46869290093278315,0.43692290424784325,0.4589696404465427,0.4547717774219741,0.4241025745652281,0.6573067762922584,0.4649573479614418,0.3970853605717527,0.45945369691526605,0.46221731884170447,0.7313615901880617,0.5624237406815865,0.4774166663975487,0.5152351040860624,0.5583034321628618,0.5213199515355839,0.42355706822611344,0.46936554223240934,0.4787011659881806,0.4028346115505584,0.4873396041566116,0.4999833322923097,0.44271465705320673,0.4121191933325288,0.5074105840349876,0.44794552002407984,0.41115562931563665,0.3692174548227949,0.6851444677293077,0.36210058687768326,0.43816792019162676,0.5114416862527683,0.6394119992961738,0.4336356480659819,0.493925236305221,0.43112108509281344,0.48694771450831625,0.42992197307683916,0.4896934789163594,0.37380566190052866,0.579349617740826,0.47433826333717677,0.49331205611264956,0.4605835291583857,0.44635415495131675,0.6928652949635928,0.516701750994832,0.5409402196964972,0.4900726501329207,0.5254103924799066,0.650936300084021,0.5908348533302031,0.5111680656075659,0.4430291550080165,0.5280874670424569,0.3903150973723613,0.42972886265462384,0.5274594665013337,0.4237966048153868,0.46194514934899344,0.463491815901913
ACC0114,0.502130932293858,0.45878875895310295,0.4911979052791351,0.550279465407135,0.5357329362036747,0.5910904392014723,0.4959439718952668,0.4794556374363595,0.4725266394460588,0.4427272596295557,0.33750620521977254,0.5384439996007269,0.3500244487403856,0.3869453260803633,0.3206170305429215,0.5216533643418495,0.6689651813583388,0.3512155018850445,0.5265101435262257,0.42864351927030764,0.5551168949138553,0.5176002782428559,0.4351081275329125,0.3244824254497216,0.5241726618191469,0.3643789952485691,0.5329550899213004,0.45431320073098985,0.27609118935262456,0.41216554437610986,0.45091352401387835,0.6059816674258517,0.5316219998736366,0.40937537206584523,0.381328912900809,0.47036233736699135,0.41426842226372923,0.5377781516224774,0.5037090740439271,0.44390675387878575,0.6125613737829998,0.3818830063175771,0.4923695058702152,0.3712224023798314,0.3962173045831739,0.4861458799131813,0.6233615272864697,0.38775684407082134,0.341667404789693,0.3235594812811671,0.4036395525073557,0.4626712587410378,0.39784581257318224,0.5070504063601602,0.3442627654862806,0.483487558815554,0.44739066667211697,0.5320216236350308,0.44413183283013286,0.4562958949718373,0.403769745962051,0.5498444322377068,0.4530796962914706,0.5632681267237539,0.0,0.49378831135834067,0.511908428060963,0.57496660665966,0.4962020384037942,0.55872950246281,0.45633751143887186,0.377909195600294,0.3916095702739367,0.4685841894127754,0.3749763321568136,0.3948112097198505,0.4994342087350741,0.49107513187437307,0.47529103483572444,0.5332938852830289,0.38168667044378407,0.5558628039024979,0.7435656153504945,0.43358725304941415,0.5252861897928285,0.5867567379997768,0.39037794022729205,0.4111194358521373,0.4477528874356577,0.4523067798957386,0.6504244962605775,0.558801684907574,0.400631308628221,0.48465985189466093,0.5390474118724864,0.4243152020461952,0.548359107211499,0.34557036527980006,0.47775390591537736,0.526620769497924,0.548418213490489,0.4679714847556485,0.4971164552808385,0.543872397997916,0.3716948238718861,0.48804722005094436,0.4228193537622543,0.405514430649261,0.48238741667059626,0.41336175096935285,0.5182167751386397,0.508773388363265,0.41308576585297,0.5670350271558378,0.5114908386631021,0.5003222481810701,0.3164381778426592,0.4647473392388778,0.43561545925864864,0.2841435111028359,0.3515953367916471,0.25042169246327683,0.5435897101664412,0.3845966519110372,0.5659331208911244,0.43387446860643925,0.4089986119069327,0.4908465278065831,0.4644766167649192,0.5972540669129306,0.4818059423454464,0.5219704155043594,0.45136070669674466
ACC0035,0.5220289226092109,0.3124224341384467,0.427248196164724,0.4116116409373539,0.5014523758625523,0.508446135130173,0.4389561562462043,0.39291392835508976,0.5880837999347361,0.690357207664771,0.3690235805506668,0.43001853271382057,0.45870036796998964,0.41472676819169074,0.4290380502630784,0.37848061859349275,0.524240047674946,0.4101934715674046,0.5746489852238053,0.5248865802210659,0.6530620333653253,0.37197041964748095,0.3916629496725538,0.4374706174510108,0.34247955064587815,0.5556687780301699,0.41975659042406194,0.5000611535678516,0.4364835234198895,0.3505378154111552,0.38242070917082666,0.4813892922743618,0.4418674987488702,0.4112449931011691,0.4221010035935618,0.3930415114440966,0.41992395949244316,0.3912228010374274,0.3617226480453846,0.38205667423628725,0.6250434339781376,0.5582614810839533,0.4558816498713782,0.5220421030101894,0.39190538247870316,0.5023506464581379,0.5123706335494466,0.4945933008482891,0.44039432384438076,0.46217419969073503,0.6206222950440227,0.683915415932193,0.4469415214284387,0.44546130954953184,0.46077618811383925,0.40884864256747483,0.30838982537690923,0.5106352393005706,0.6357501178657912,0.39109621297953473,0.3994122251080044,0.417836688460645,0.43891695851948215,0.41235805171358436,0.49378831135834067,0.0,0.45419008188450427,0.49571378667054067,0.41155551932441903,0.4407827710576677,0.496028583811991,0.5847518416633303,0.3894343536495383,0.48302575237079726,0.38787350962229145,0.38453781705451173,0.3728040241575127,0.6365112648639876,0.40657269702534116,0.34626647780659164,0.3638197636327332,0.4904555292641718,0.7410387641491253,0.49818092294499744,0.4317296174255489,0.4936212475049267,0.5488419310419618,0.4596471445650116,0.33728874538742437,0.3792984710597267,0.528894812385388,0.4232108381946454,0.4699511301875482,0.4708517514489884,0.38850317264277917,0.3784465385842407,0.4864882406118893,0.3908594630280092,0.3208353115618262,0.46365175421420485,0.6822698515327297,0.360933185152424,0.35819663107973965,0.4421428774185312,0.6010069549775303,0.3587187610802135,0.4375359344821589,0.3496751429139803,0.39881881565450933,0.3571233658053285,0.4336563040932109,0.3936692536803571,0.5008536333604575,0.44781452204818534,0.4268494894196499,0.48661103847431253,0.3818721768000521,0.6842408097597884,0.49795478247620517,0.4694570795142074,0.4991342582371379,0.4393215663152082,0.6460723649343945,0.49965020206732447,0.5246321729679061,0.41497322403893133,0.4376393244085973,0.3527021035600729,0.3394892114815584,0.5616333211104592,0.362006100715877,0.39493378299222914,0.427386311014742
ACC0162,0.6031141532620875,0.43279131357217243,0.4959803742605565,0.3682347649152945,0.47140645333439335,0.5632451523672589,0.553760810565844,0.4427666760852999,0.47978210419141326,0.6606931472316404,0.4369307273808059,0.39356205959431395,0.5240099676635356,0.49977271195766837,0.5208850086173237,0.5128675638863665,0.5981523079235131,0.5478963602914003,0.590044236202116,0.5097394573136473,0.5874034988131844,0.4443023786763111,0.4800592739924055,0.42592634878617647,0.44497500140652785,0.548307821673885,0.3923848665698771,0.5227742499022167,0.5012012616422492,0.41299948675986586,0.4960863035070743,0.46414793352963235,0.551057198742199,0.40001684654259695,0.5347926491580435,0.3918723115320493,0.4770567417361064,0.41071048464774745,0.49165565839847947,0.5282752984550814,0.5687259644401645,0.5698240964267048,0.3379701956701408,0.5383496220724645,0.4169758841690698,0.5178366174297994,0.5893797641654126,0.5894639640461605,0.5225794871772353,0.5483775380515549,0.6168406541986835,0.7056625271743964,0.5698927438195512,0.5514885954786176,0.49448527163695694,0.39353679477420495,0.4094701180983598,0.5209083310775401,0.6487153335134683,0.48586971395874406,0.4328379842906722,0.4637849165428289,0.47970480019051626,0.4971194119436555,0.511908428060963,0.45419008188450427,0.0,0.5283964222981258,0.38475842994926157,0.4445283718443582,0.4717327187737448,0.6022952361174722,0.5421251002697988,0.48365376089063755,0.4519269305711615,0.4660895076890291,0.39981384661892844,0.6737678757194648,0.4843852312130233,0.39818793148425524,0.50564178623693,0.5090116915216858,0.7074633724534524,0.4846401536510931,0.5292915600127472,0.5466013836629275,0.5590030799001574,0.4895632435937015,0.374809241605396,0.5488629236417787,0.5849346890507197,0.44226654626841666,0.47762410999584776,0.4231473078825085,0.5218538334577687,0.4039582357303472,0.5083597413251745,0.5114367482497363,0.42611347834071944,0.48015157615006787,0.6197594163126573,0.44558946813861045,0.44907677258229667,0.5818713743899315,0.5953850301570862,0.436784609363336,0.48383763750824776,0.4140165159828726,0.46502155213619445,0.44782461655970174,0.4951695142549307,0.47527512311933906,0.5154839083112026,0.5365417202216739,0.49476469902709386,0.5578658029797616,0.5002817830080715,0.7045754807198674,0.57670966040357,0.4725941714402012,0.45453337477264383,0.5148392328973734,0.6403375878495128,0.5766606566593334,0.4507369629493659,0.3903929876276546,0.5271899319859995,0.39199713442008666,0.3961700317743124,0.5596548894660272,0.359155170836838,0.5247556108584935,0.5018729088385606
ACC0098,0.6163700190036435,0.5047842309090904,0.5083147384628676,0.5171921725757753,0.5105880804262292,0.5763176929417583,0.5444935972554361,0.49322550704220447,0.679593521378003,0.6977731390929611,0.4858610909619224,0.5764671193131323,0.5175262832012409,0.5328642926283981,0.4969806374131863,0.47478457097831417,0.5603406258691599,0.517590023802294,0.5847953690159604,0.5352719457576303,0.7297038796817472,0.524091616861988,0.5043880355944601,0.4786744505243628,0.4990906371963412,0.5783259025941461,0.5826832637099643,0.5510546476456343,0.5072543320756021,0.5095477692205561,0.521953206022448,0.48283852664072335,0.5978283221399356,0.5076638503607842,0.5165961379913941,0.5605485848638116,0.5473956541581436,0.5431010489472761,0.528864708556121,0.5294006229077027,0.6962335717693414,0.5491839458964455,0.5951717527097736,0.47266738457047486,0.5316607746604336,0.5774486113001465,0.5519121378174331,0.5341492371848396,0.547420120180858,0.6000665329062289,0.6309810324163866,0.7105687209849709,0.5150040351631315,0.529845839041726,0.551895748349897,0.5711362558150777,0.4961577890251442,0.5292558421916108,0.6622869780131919,0.5141177421074193,0.5117923014189644,0.5234131420543306,0.49690116447252236,0.5507378853046845,0.57496660665966,0.49571378667054067,0.5283964222981258,0.0,0.5358562312161648,0.5143662722133953,0.6260994455560616,0.6280412520291524,0.5123871796462935,0.6110565152710175,0.5182781368377704,0.5270405215337199,0.5251131194814251,0.6802533691354401,0.5362602922191905,0.4957469728701538,0.5085653827322864,0.5319445091489515,0.7332562959809948,0.5306102640763031,0.506207976267651,0.5165954990175959,0.5933647462317416,0.5827373125033419,0.5139029111535041,0.5049336525903895,0.5835667547528347,0.5338633664424423,0.5820320573691602,0.5973867214262977,0.4661121873354288,0.520870211063074,0.5497103970795635,0.5215917005398214,0.4800291818061448,0.5543614234249018,0.7528168204334303,0.5124232480581242,0.5390368365341797,0.5178816422709112,0.6257542517723587,0.5083466403728449,0.6041052519196026,0.4896563849939036,0.5349116420928417,0.4786447774687971,0.4768735368712621,0.5019657077886813,0.6395561478385126,0.5336452226716502,0.4927550200286838,0.5675965467246307,0.526527951090722,0.5823539855595128,0.5420614235394358,0.5008508657858901,0.585451317573082,0.5963892433497697,0.685721649938827,0.563428919060228,0.6323169319675618,0.5384756635943444,0.5238178083246425,0.5304216666757257,0.49343189746974714,0.5929172463439768,0.5225208422068888,0.4813350120992618,0.5457762606204628
ACC0157,0.5681053840218259,0.36866687539307696,0.4699488855021012,0.4088585665842988,0.46456882173706143,0.5132710150930077,0.4995448748707493,0.4144214939330426,0.5261347079233664,0.6520925590867095,0.3678450756868049,0.4561645207712315,0.48696107554531814,0.45722754608557287,0.4614614159660922,0.44569993584539835,0.5470776331476166,0.455139382591415,0.5838504873429191,0.4594671886435549,0.6351299135466538,0.33717286821337766,0.3803237371610706,0.4338669347407733,0.38243963456432745,0.5535246199439142,0.41550484508019536,0.5247109958222418,0.4802908733113675,0.35662788193350736,0.3790901478368696,0.45923018048923214,0.5199410747374349,0.414614206673529,0.4480909429558792,0.4097434209205559,0.4902434801857289,0.37690367697882315,0.41050427211001544,0.48948763490967395,0.61043771007546,0.5435699040111933,0.3895059416963412,0.5316790879361041,0.40641766245443056,0.5518309141859639,0.48750182663534447,0.5470309621934343,0.47286565684718274,0.48913285028657755,0.5918971234335271,0.6783783844194381,0.44570065204814296,0.48626707496331917,0.45220333161788606,0.4300358510835369,0.3222883825903094,0.45267540894402497,0.6426711239555005,0.423871031823715,0.42152678611332073,0.44588439682336267,0.41971347309277507,0.44404669036410155,0.4962020384037942,0.41155551932441903,0.38475842994926157,0.5358562312161648,0.0,0.4489226030754293,0.5123124986457263,0.5794762095817039,0.4427630899570921,0.4967127907736851,0.40432627264834553,0.4149534010171568,0.4135961978473633,0.6482670573555466,0.48166036781236343,0.3663784465900427,0.4420314480389014,0.4419862237980818,0.7428801624560932,0.478780968910232,0.45890860846609033,0.4730670711758026,0.5346965727499174,0.45066682259389,0.3605494824210885,0.46268343744426244,0.5769131485451083,0.3655406431070988,0.490564242891593,0.45290971985781897,0.41162489366314015,0.4018455020887401,0.5330365883507527,0.4372524297683066,0.33387412370506353,0.45219906288934864,0.6258439119061634,0.38952962645791245,0.42486445230803277,0.4607704079176265,0.5963185792314349,0.3932154426967214,0.4612719321647733,0.3692551356958672,0.4260911660970987,0.38385288738468654,0.44032449517036626,0.3794878336875732,0.5220238337449901,0.5158581690820225,0.4647078179679908,0.49248973128911516,0.4321020554131594,0.6796557816666675,0.46768116330279746,0.4565381192291145,0.4507863613779405,0.47412918663016634,0.6510383526675932,0.5568734410342235,0.527231682722332,0.3464450748426667,0.5044698358775379,0.3346344154822787,0.34114401827887075,0.49067535464640766,0.3629546394825788,0.4347523355216787,0.45758169417670247
ACC0102,0.6407394025678608,0.4394654767973013,0.3714776284054211,0.4203590814120972,0.3029431154944831,0.569467672736931,0.5673526664625369,0.41546569121386867,0.6085886023450171,0.7169557194574505,0.43866706390772336,0.5109352446047832,0.5181809874501082,0.4881636802333606,0.5303593305430763,0.4977050831933283,0.5430814978649886,0.5124358337286445,0.6006359111818012,0.532691865177494,0.6645820620881397,0.42561776015466474,0.4818987810701381,0.43809875081483646,0.3752301726788028,0.5972209607509223,0.5174101670338871,0.5032588166538695,0.5282863588516945,0.4231587673825805,0.4880170678016655,0.4518808001278214,0.5783665620034385,0.42349840963352087,0.5316298556338653,0.43432309113489664,0.5211135745182638,0.4537205776821411,0.47628301104490767,0.5136532220926742,0.662354489240049,0.5707587909724056,0.5212997122848083,0.5467971381785875,0.4688571977053979,0.44704624986977787,0.5609910404884878,0.5951074639966057,0.560571394036161,0.5510893240374789,0.661923123116075,0.7425764750456343,0.5316818441607793,0.4848228676836902,0.5114156512258697,0.5055102016935575,0.4173359083531676,0.512054448306226,0.6940301724628628,0.4900565536831374,0.4603240591382521,0.4630234436276482,0.504002632191188,0.4808251119327332,0.55872950246281,0.4407827710576677,0.4445283718443582,0.5143662722133953,0.4489226030754293,0.0,0.5310771618086404,0.6465012867829765,0.541297039152648,0.5323067631886431,0.4684594299443958,0.4949712873480691,0.43316762743424736,0.7144891834556608,0.4691674706372721,0.3936661001531339,0.467730931701307,0.5434935742700675,0.5642511866461768,0.36227184493358155,0.48372057071495433,0.4971642854179784,0.6134208532638727,0.5456235646030451,0.41502476170139996,0.5421503215157399,0.5837074900956732,0.3958076513569922,0.5351105162491546,0.5225572169396205,0.4722095880866238,0.42535588654008544,0.5031645610099924,0.5091635862039429,0.41898132759183676,0.5072906761426629,0.5645890765618578,0.4742478419498936,0.48673009467203937,0.5394213303648668,0.6502585414727554,0.3804963209941703,0.550400117114475,0.3889484090827709,0.5288023741333538,0.4339141355261233,0.4713240374055546,0.43032257002633956,0.5632008000804407,0.49306719504552216,0.47103113684516723,0.5775052463895679,0.49991999120473546,0.7188163736218245,0.5619359881508393,0.46692933997293096,0.5331272213633698,0.5394447047441328,0.5871293577620673,0.6120968679953663,0.5189181567970923,0.4531938917168438,0.5387888225349199,0.4388177140383704,0.4490536501617738,0.5899784711399417,0.459407214128969,0.4833988851224768,0.5431101018392086
